      Tassieite
      Grew E S, Armbruster T, Medenbach O, Yates M G, Carson C J
      The Canadian Mineralogist 45 (2007) 293-305
      Tassieite, (Na,_)Ca2(Mg,Fe2+,Fe3+)2(Fe3+,Mg)2(Fe2+,Mg)2(PO4)6*2H2O, a new
      hydrothermal wicksite-group mineral in fluorapatite nodules from granulite-
      facies paragneiss in the Larsemann Hills, Prydz Bay, East Antarctica
      Locality: Larsemann Hills, Prydz Bay, East Antarctica
      Sample: 1
      _database_code_amcsd 0006138
      CELL PARAMETERS:  12.4595 11.5955 12.7504   90.000   90.000   90.000
      SPACE GROUP: Pbca      
      X-RAY WAVELENGTH:     1.790290
      Cell Volume:   1842.103
      Density (g/cm3):      3.372
      MAX. ABS. INTENSITY / VOLUME**2:      5.896042679    
      RIR:      0.816
      RIR based on corundum from Acta Crystallographica A38 (1982) 733-739
               2-THETA      INTENSITY    D-SPACING   H   K   L   Multiplicity
                14.56          1.94        7.0657    1   1   1         8
                16.14          6.58        6.3752    0   0   2         2
                16.52         24.64        6.2298    2   0   0         2
                17.76         15.40        5.7977    0   2   0         2
                18.78          2.68        5.4879    2   1   0         4
                19.53          2.42        5.2777    0   2   1         4
                20.23          3.63        5.0976    1   1   2         8
                21.23          1.86        4.8597    1   2   1         8
                23.18         21.73        4.4556    2   0   2         4
                24.09         19.61        4.2893    0   2   2         4
                24.35          1.70        4.2441    2   2   0         4
                25.69          4.37        4.0269    2   2   1         8
                27.25          6.93        3.8004    1   1   3         8
                29.24          1.45        3.5460    1   3   1         8
                29.35          5.37        3.5329    2   2   2         8
                29.81         29.72        3.4799    3   0   2         4
                30.90          1.49        3.3602    2   1   3         8
                31.43          4.64        3.3050    1   2   3         8
                31.84          1.41        3.2638    3   2   1         8
                32.69          1.72        3.1805    2   3   1         8
                33.70          1.76        3.0881    1   0   4         4
                34.62          5.34        3.0082    4   1   0         4
                34.68          2.88        3.0032    2   2   3         8
                34.91         65.22        2.9841    1   1   4         8
                34.92          4.19        2.9837    3   2   2         8
                35.60         10.43        2.9278    4   1   1         8
                35.71          8.39        2.9197    2   3   2         8
                35.97         85.37        2.8989    0   4   0         2
                36.78         21.94        2.8377    2   0   4         4
                36.92         17.16        2.8267    0   4   1         4
                37.31          1.27        2.7987    4   0   2         4
                37.38         30.68        2.7933    0   2   4         4
                37.90          6.21        2.7567    1   4   1         8
                38.08        100.00        2.7439    4   2   0         4
                38.42         25.51        2.7206    4   1   2         8
                38.99         15.02        2.6825    4   2   1         8
                39.83          3.79        2.6283    2   4   0         4
                41.12         18.54        2.5488    2   2   4         8
                42.49         14.34        2.4706    3   1   4         8
                43.00          8.89        2.4422    1   1   5         8
                43.23          1.88        2.4299    2   4   2         8
                43.56         10.05        2.4126    1   3   4         8
                43.93          4.40        2.3930    5   1   1         8
                44.68          1.32        2.3552    3   3   3         8
                45.37          7.46        2.3209    5   0   2         4
                45.54          2.30        2.3126    2   1   5         8
                45.70          5.48        2.3052    4   2   3         8
                47.01          6.93        2.2443    1   5   1         8
                47.38          1.11        2.2278    4   0   4         4
                48.35          1.97        2.1859    2   2   5         8
                49.09          1.39        2.1547    5   2   2         8
                49.39          2.66        2.1425    2   5   1         8
                49.55          2.23        2.1359    3   1   5         8
                49.90          1.15        2.1221    4   4   0         4
                50.05          1.74        2.1161    3   3   4         8
                50.29          1.60        2.1065    4   3   3         8
                50.51          4.16        2.0982    1   3   5         8
                50.59         22.29        2.0948    1   0   6         4
                50.99          3.00        2.0796    4   2   4         8
                51.07          6.56        2.0766    6   0   0         2
                51.12          3.31        2.0746    3   4   3         8
                51.33          2.37        2.0667    5   3   1         8
                51.94          1.13        2.0441    6   1   0         4
                52.39         12.08        2.0278    2   4   4         8
                53.18          2.11        1.9998    3   5   1         8
                53.71          1.33        1.9817    2   1   6         8
                54.05          2.04        1.9702    1   2   6         8
                54.50          8.68        1.9550    6   2   0         4
                54.76          2.00        1.9465    6   1   2         8
                55.09          2.14        1.9357    5   1   4         8
                55.19          2.36        1.9326    0   6   0         2
                56.40          4.42        1.8943    3   3   5         8
                56.48          2.62        1.8918    3   0   6         4
                56.58          4.59        1.8887    1   6   1         8
                57.23          1.97        1.8691    6   2   2         8
                57.53          1.21        1.8602    4   5   0         4
                57.55          2.34        1.8595    5   2   4         8
                57.73          3.11        1.8544    1   5   4         8
                58.15          4.27        1.8421    6   1   3         8
                58.59          4.93        1.8294    1   6   2         8
                58.68          4.41        1.8268    2   6   1         8
                59.22          3.95        1.8118    5   4   2         8
================================================================================
       XPOW Copyright 1993 Bob Downs, Ranjini Swaminathan and Kurt Bartelmehs
  For reference, see Downs et al. (1993) American Mineralogist 78, 1104-1107.
